id,x,y,prob
4242,0.6,1.05,0.56296702
4243,0.7,1.05,0.606107067
4244,0.8,1.05,0.66046823
4245,0.9,1.05,0.716625584
4246,1,1.05,0.766995752
4247,1.1,1.05,0.806364545
4248,1.2,1.05,0.831439848
4249,1.3,1.05,0.840180354
4250,1.4,1.05,0.831311099
4251,1.5,1.05,0.804174328
4252,1.6,1.05,0.758910378
4253,1.7,1.05,0.696845342
4254,1.8,1.05,0.620857142
4255,1.9,1.05,0.535455054
4256,2,1.05,0.446417561
4257,2.1,1.05,0.360077957
4258,2.2,1.05,0.282572345
4259,2.3,1.05,0.219390553
4260,2.4,1.05,0.175362531
4261,2.5,1.05,0.154893896
4262,2.6,1.05,0.161986861
4263,2.7,1.05,0.199493996
4264,2.8,1.05,0.267391837
4265,2.9,1.05,0.360820441
4266,3,1.05,0.469653389
4267,3.1,1.05,0.58090509
4268,3.2,1.05,0.682916724
4269,3.3,1.05,0.768531331
4270,3.4,1.05,0.835608391
4271,3.5,1.05,0.885554253
4272,3.6,1.05,0.921425439
4273,3.7,1.05,0.946557465
4274,3.8,1.05,0.963875515
4275,3.9,1.05,0.975679513
4276,4,1.05,0.983668389
4277,4.1,1.05,0.989050755
4278,4.2,1.05,0.992666631
4279,-2.6,1.1,0.999989469
4280,-2.5,1.1,0.999977197
4281,-2.4,1.1,0.999950635
4282,-2.3,1.1,0.999893187
4283,-2.2,1.1,0.999769155
4284,-2.1,1.1,0.999502312
4285,-2,1.1,0.998932369
4286,-1.9,1.1,0.997732581
4287,-1.8,1.1,0.995277571
4288,-1.7,1.1,0.990515036
4289,-1.6,1.1,0.982101426
4290,-1.5,1.1,0.969262754
4291,-1.4,1.1,0.953109247
4292,-1.3,1.1,0.93647896
4293,-1.2,1.1,0.921754639
4294,-1.1,1.1,0.909500305
4295,-1,1.1,0.899055975
4296,-0.9,1.1,0.8894852
4297,-0.8,1.1,0.879978954
4298,-0.7,1.1,0.869876442
4299,-0.6,1.1,0.858568453
4300,-0.5,1.1,0.845395532
4301,-0.4,1.1,0.829571163
4302,-0.3,1.1,0.810146865
4303,-0.2,1.1,0.786057016
4304,-0.1,1.1,0.756321804
4305,0,1.1,0.720529565
4306,0.1,1.1,0.679700402
4307,0.2,1.1,0.63739922
4308,0.3,1.1,0.600377102
4309,0.4,1.1,0.577435536
4310,0.5,1.1,0.575902548
4311,0.6,1.1,0.597637014
4312,0.7,1.1,0.637934901
4313,0.8,1.1,0.688130958
4314,0.9,1.1,0.739260492
4315,1,1.1,0.784243727
4316,1.1,1.1,0.818256339
4317,1.2,1.1,0.838175996
4318,1.3,1.1,0.84192023
4319,1.4,1.1,0.828069217
4320,1.5,1.1,0.795877276
4321,1.6,1.1,0.745611508
4322,1.7,1.1,0.679020561
4323,1.8,1.1,0.599631452
4324,1.9,1.1,0.512595769
4325,2,1.1,0.424029747
4326,2.1,1.1,0.340113479
4327,2.2,1.1,0.266388574
4328,2.3,1.1,0.207573027
4329,2.4,1.1,0.167887769
4330,2.5,1.1,0.151548717
4331,2.6,1.1,0.162827066
4332,2.7,1.1,0.205028878
4333,2.8,1.1,0.278223229
4334,2.9,1.1,0.376835236
4335,3,1.1,0.489427285
4336,3.1,1.1,0.601985916
4337,3.2,1.1,0.702814119
4338,3.3,1.1,0.78557658
4339,3.4,1.1,0.849174608
4340,3.5,1.1,0.895787584
4341,3.6,1.1,0.928857029
4342,3.7,1.1,0.951814025
4343,3.8,1.1,0.967527098
4344,3.9,1.1,0.978185226
4345,4,1.1,0.985373585
4346,4.1,1.1,0.990204691
4347,4.2,1.1,0.993444569
4348,-2.6,1.15,0.99998997
4349,-2.5,1.15,0.999978284
4350,-2.4,1.15,0.999952993
4351,-2.3,1.15,0.999898295
4352,-2.2,1.15,0.999780161
4353,-2.1,1.15,0.999525769
4354,-2,1.15,0.998981208
4355,-1.9,1.15,0.997829381
4356,-1.8,1.15,0.995449861
4357,-1.7,1.15,0.990750145
4358,-1.6,1.15,0.982188969
4359,-1.5,1.15,0.968519596
4360,-1.4,1.15,0.95036604
4361,-1.3,1.15,0.930775359
4362,-1.2,1.15,0.913037846
4363,-1.1,1.15,0.898439491
4364,-1,1.15,0.886481445
4365,-0.9,1.15,0.876100502
4366,-0.8,1.15,0.866343901
4367,-0.7,1.15,0.856482795
4368,-0.6,1.15,0.845919857
4369,-0.5,1.15,0.834072285
4370,-0.4,1.15,0.820280513
4371,-0.3,1.15,0.803757307
4372,-0.2,1.15,0.783603506
4373,-0.1,1.15,0.75895195
4374,0,1.15,0.729345723
4375,0.1,1.15,0.695463222
4376,0.2,1.15,0.660137138
4377,0.3,1.15,0.629099181
4378,0.4,1.15,0.610216074
4379,0.5,1.15,0.610358297
4380,0.6,1.15,0.631447777
4381,0.7,1.15,0.669133646
4382,0.8,1.15,0.715242935
4383,0.9,1.15,0.761389183
4384,1,1.15,0.801046219
4385,1.1,1.15,0.829775049
4386,1.2,1.15,0.844597405
4387,1.3,1.15,0.843367194
4388,1.4,1.15,0.824513
4389,1.5,1.15,0.787217486
4390,1.6,1.15,0.731915566
4391,1.7,1.15,0.660829982
4392,1.8,1.15,0.578164118
4393,1.9,1.15,0.489681398
4394,2,1.15,0.401752986
4395,2.1,1.15,0.320322883
4396,2.2,1.15,0.250311118
4397,2.3,1.15,0.195701202
4398,2.4,1.15,0.160166349
4399,2.5,1.15,0.147774199
4400,2.6,1.15,0.163080473
4401,2.7,1.15,0.209854379
4402,2.8,1.15,0.288255738
4403,2.9,1.15,0.391953116
4404,3,1.15,0.508149865
4405,3.1,1.15,0.621834698
4406,3.2,1.15,0.721371272
4407,3.3,1.15,0.801312155
4408,3.4,1.15,0.861584957
4409,3.5,1.15,0.905080897
4410,3.6,1.15,0.935569078
4411,3.7,1.15,0.956542983
4412,3.8,1.15,0.970803169
4413,3.9,1.15,0.980429054
4414,4,1.15,0.98689864
4415,4.1,1.15,0.991235857
4416,4.2,1.15,0.994139357
4417,-2.6,1.2,0.99999044
4418,-2.5,1.2,0.999979305
4419,-2.4,1.2,0.999955206
4420,-2.3,1.2,0.999903083
4421,-2.2,1.2,0.999790474
4422,-2.1,1.2,0.999547777
4423,-2,1.2,0.999027279
4424,-1.9,1.2,0.997921969
4425,-1.8,1.2,0.99562029
4426,-1.7,1.2,0.991005013
4427,-1.6,1.2,0.982371505
4428,-1.5,1.2,0.968008791
4429,-1.4,1.2,0.947906218
4430,-1.3,1.2,0.925077815
4431,-1.2,1.2,0.903748686
4432,-1.1,1.2,0.886195756
4433,-1,1.2,0.872255957
4434,-0.9,1.2,0.860751407
4435,-0.8,1.2,0.850532944
4436,-0.7,1.2,0.840749274
4437,-0.6,1.2,0.830773528
4438,-0.5,1.2,0.820068757
4439,-0.4,1.2,0.808078957
4440,-0.3,1.2,0.794163245
4441,-0.2,1.2,0.777589997
4442,-0.1,1.2,0.757636276
4443,0,1.2,0.733879446
4444,0.1,1.2,0.706787458
4445,0.2,1.2,0.678602619
4446,0.3,1.2,0.654088752
4447,0.4,1.2,0.640048842
4448,0.5,1.2,0.642641362
4449,0.6,1.2,0.663659505
4450,0.7,1.2,0.699087522
4451,0.8,1.2,0.741337666
4452,0.9,1.2,0.78269162
4453,1,1.2,0.817212076
4454,1.1,1.2,0.84083704
4455,1.2,1.2,0.850709353
4456,1.3,1.2,0.844601547
4457,1.4,1.2,0.820787639
4458,1.5,1.2,0.778396777
4459,1.6,1.2,0.718072556
4460,1.7,1.2,0.64256045
4461,1.8,1.2,0.556761449
4462,1.9,1.2,0.467014564
4463,2,1.2,0.379863997
4464,2.1,1.2,0.300943862
4465,2.2,1.2,0.23453545
4466,2.3,1.2,0.183928406
4467,2.4,1.2,0.152306574
4468,2.5,1.2,0.14362643
4469,2.6,1.2,0.162741272
4470,2.7,1.2,0.213896592
4471,2.8,1.2,0.297355925
4472,2.9,1.2,0.406010986
4473,3,1.2,0.525671283
4474,3.1,1.2,0.640352294
4475,3.2,1.2,0.738554591
4476,3.3,1.2,0.815759245
4477,3.4,1.2,0.872891686
4478,3.5,1.2,0.913495531
4479,3.6,1.2,0.941618413
4480,3.7,1.2,0.960790937
4481,3.8,1.2,0.973739271
4482,3.9,1.2,0.982436908
4483,4,1.2,0.988261895
4484,4.1,1.2,0.992156993
4485,4.2,1.2,0.994759732
4486,-2.6,1.25,0.999990886
4487,-2.5,1.25,0.99998027
4488,-2.4,1.25,0.999957296
4489,-2.3,1.25,0.9999076
4490,-2.2,1.25,0.999800206
4491,-2.1,1.25,0.999568584
4492,-2,1.25,0.999071055
4493,-1.9,1.25,0.998011043
4494,-1.8,1.25,0.995789087
4495,-1.7,1.25,0.991276927
4496,-1.6,1.25,0.982642478
4497,-1.5,1.25,0.967743607
4498,-1.4,1.25,0.945829653
4499,-1.3,1.25,0.919599159
4500,-1.2,1.25,0.894132022
4501,-1.1,1.25,0.872966946
4502,-1,1.25,0.856524345
4503,-0.9,1.25,0.84356202
4504,-0.8,1.25,0.83268286
4505,-0.7,1.25,0.822849144
4506,-0.6,1.25,0.813354493
4507,-0.5,1.25,0.803670858
4508,-0.4,1.25,0.79331675
4509,-0.3,1.25,0.781774874
4510,-0.2,1.25,0.768468943
4511,-0.1,1.25,0.752830193
4512,0,1.25,0.734520278
4513,0.1,1.25,0.71390093
4514,0.2,1.25,0.692766438
4515,0.3,1.25,0.675018466
4516,0.4,1.25,0.666362791
4517,0.5,1.25,0.672065035
4518,0.6,1.25,0.693601983
4519,0.7,1.25,0.727229085
4520,0.8,1.25,0.76598464
4521,0.9,1.25,0.80287272
4522,1,1.25,0.832563891
4523,1.1,1.25,0.851362569
4524,1.2,1.25,0.85651408
4525,1.3,1.25,0.845697022
4526,1.4,1.25,0.817030905
4527,1.5,1.25,0.769609621
4528,1.6,1.25,0.704323931
4529,1.7,1.25,0.62448607
4530,1.8,1.25,0.535709963
4531,1.9,1.25,0.444870677
4532,2,1.25,0.358608044
4533,2.1,1.25,0.282183743
4534,2.2,1.25,0.219232884
4535,2.3,1.25,0.172393446
4536,2.4,1.25,0.144413321
4537,2.5,1.25,0.139168612
4538,2.6,1.25,0.161818784
4539,2.7,1.25,0.217100722
4540,2.8,1.25,0.30541022
4541,2.9,1.25,0.418866543
4542,3,1.25,0.541864886
4543,3.1,1.25,0.657463304
4544,3.2,1.25,0.754349924
4545,3.3,1.25,0.828950838
4546,3.4,1.25,0.883151517
4547,3.5,1.25,0.921092446
4548,3.6,1.25,0.947059202
4549,3.7,1.25,0.964601256
4550,3.8,1.25,0.976368001
4551,3.9,1.25,0.984232325
4552,4,1.25,0.989479914
4553,4.1,1.25,0.992979557
4554,4.2,1.25,0.99531353
4555,-2.6,1.3,0.999991308
4556,-2.5,1.3,0.999981185
4557,-2.4,1.3,0.999959277
4558,-2.3,1.3,0.999911882
4559,-2.2,1.3,0.999809433
4560,-2.1,1.3,0.999588344
4561,-2,1.3,0.999112819
4562,-1.9,1.3,0.998096939
4563,-1.8,1.3,0.995955873
4564,-1.7,1.3,0.991561983
4565,-1.6,1.3,0.982990504
4566,-1.5,1.3,0.967718861
4567,-1.4,1.3,0.94420262
4568,-1.3,1.3,0.914537684
4569,-1.2,1.3,0.884461012
4570,-1.1,1.3,0.859002786
4571,-1,1.3,0.839485585
4572,-0.9,1.3,0.824706778
4573,-0.8,1.3,0.812977608
4574,-0.7,1.3,0.803000761
4575,-0.6,1.3,0.793930988
4576,-0.5,1.3,0.785205822
4577,-0.4,1.3,0.776384517
4578,-0.3,1.3,0.767045063
4579,-0.2,1.3,0.756744927
4580,-0.1,1.3,0.745062895
4581,0,1.3,0.731769215
4582,0.1,1.3,0.717193661
4583,0.2,1.3,0.702809793
4584,0.3,1.3,0.691792479
4585,0.4,1.3,0.688799306
4586,0.5,1.3,0.698110224
4587,0.6,1.3,0.7207276
4588,0.7,1.3,0.753079817
4589,0.8,1.3,0.78881719
4590,0.9,1.3,0.821680166
4591,1,1.3,0.846948738
4592,1.1,1.3,0.861281645
4593,1.2,1.3,0.862013165
4594,1.3,1.3,0.846720574
4595,1.4,1.3,0.813371021
4596,1.5,1.3,0.761039666
4597,1.6,1.3,0.690898153
4598,1.7,1.3,0.606863199
4599,1.8,1.3,0.515271392
4600,1.9,1.3,0.423493624
4601,2,1.3,0.338195592
4602,2.1,1.3,0.264216743
4603,2.2,1.3,0.204547674
4604,2.3,1.3,0.161217144
4605,2.4,1.3,0.136584314
4606,2.5,1.3,0.134468135
4607,2.6,1.3,0.160336633
4608,2.7,1.3,0.219433065
4609,2.8,1.3,0.312328904
4610,2.9,1.3,0.43040228
4611,3,1.3,0.556629388
4612,3.1,1.3,0.673115743
4613,3.2,1.3,0.76876053
4614,3.3,1.3,0.840929394
4615,3.4,1.3,0.892423942
4616,3.5,1.3,0.927931335
4617,3.6,1.3,0.95194266
4618,3.7,1.3,0.968014107
4619,3.8,1.3,0.978719162
4620,3.9,1.3,0.985836649
4621,4,1.3,0.990567632
4622,4.1,1.3,0.993713841
4623,4.2,1.3,0.995807778
4624,-2.6,1.35,0.99999171
4625,-2.5,1.35,0.999982055
4626,-2.4,1.35,0.999961159
4627,-2.3,1.35,0.99991595
4628,-2.2,1.35,0.999818205
4629,-2.1,1.35,0.99960716
4630,-2,1.35,0.999152747
4631,-1.9,1.35,0.998179803
4632,-1.8,1.35,0.996120035
4633,-1.7,1.35,0.991855987
4634,-1.6,1.35,0.98340205
4635,-1.5,1.35,0.967916161
4636,-1.4,1.35,0.943057526
4637,-1.3,1.35,0.910063418
4638,-1.2,1.35,0.87502416
4639,-1.1,1.35,0.844603696
4640,-1,1.35,0.821399832
4641,-0.9,1.35,0.804420597
4642,-0.8,1.35,0.791658953
4643,-0.7,1.35,0.781477346
4644,-0.6,1.35,0.772822476
4645,-0.5,1.35,0.765047631
4646,-0.4,1.35,0.757715074
4647,-0.3,1.35,0.750466176
4648,-0.2,1.35,0.742964689
4649,-0.1,1.35,0.734918815
4650,0,1.35,0.726211445
4651,0.1,1.35,0.717186417
4652,0.2,1.35,0.709099868
4653,0.3,1.35,0.704542758
4654,0.4,1.35,0.707234042
4655,0.5,1.35,0.72046303
4656,0.6,1.35,0.744649653
4657,0.7,1.35,0.776280209
4658,0.8,1.35,0.809552958
4659,0.9,1.35,0.838917407
4660,1,1.35,0.860246154
4661,1.1,1.35,0.870538569
4662,1.2,1.35,0.867209371
4663,1.3,1.35,0.847731903
4664,1.4,1.35,0.809924231
4665,1.5,1.35,0.752855809
4666,1.6,1.35,0.678005841
4667,1.7,1.35,0.589925322
4668,1.8,1.35,0.495678067
4669,1.9,1.35,0.403092378
4670,2,1.35,0.318800287
4671,2.1,1.35,0.247182705
4672,2.2,1.35,0.190595594
4673,2.3,1.35,0.150500107
4674,2.4,1.35,0.128907119
4675,2.5,1.35,0.12959356
4676,2.6,1.35,0.158331054
4677,2.7,1.35,0.220881658
4678,2.8,1.35,0.318048701
4679,2.9,1.35,0.44052817
4680,3,1.35,0.569889855
4681,3.1,1.35,0.687279914
4682,3.2,1.35,0.781804777
4683,3.3,1.35,0.851744632
4684,3.4,1.35,0.900769756
4685,3.5,1.35,0.934069925
4686,3.6,1.35,0.956316858
4687,3.7,1.35,0.971066523
4688,3.8,1.35,0.980819922
4689,3.9,1.35,0.987269193
4690,4,1.35,0.9915385
4691,4.1,1.35,0.99436909
4692,4.2,1.35,0.996248767
4693,-2.6,1.4,0.999992092
4694,-2.5,1.4,0.999982882
4695,-2.4,1.4,0.99996295
4696,-2.3,1.4,0.999919822
4697,-2.2,1.4,0.999826559
4698,-2.1,1.4,0.999625105
4699,-2,1.4,0.999190955
4700,-1.9,1.4,0.998259696
4701,-1.8,1.4,0.99628092
4702,-1.7,1.4,0.992154964
4703,-1.6,1.4,0.983863266
4704,-1.5,1.4,0.968308915
4705,-1.4,1.4,0.942396055
4706,-1.3,1.4,0.906306668
4707,-1.2,1.4,0.866107204
4708,-1.1,1.4,0.830111864
4709,-1,1.4,0.802588945
4710,-0.9,1.4,0.783003601
4711,-0.8,1.4,0.769031986
4712,-0.7,1.4,0.758611587
4713,-0.6,1.4,0.75040238
4714,-0.5,1.4,0.74361723
4715,-0.4,1.4,0.737780463
4716,-0.3,1.4,0.732563004
4717,-0.2,1.4,0.727704463
4718,-0.1,1.4,0.723017407
4719,0,1.4,0.718487013
4720,0.1,1.4,0.714493497
4721,0.2,1.4,0.712151904
4722,0.3,1.4,0.713602935
4723,0.4,1.4,0.721771842
4724,0.5,1.4,0.739027693
4725,0.6,1.4,0.765161627
4726,0.7,1.4,0.796606246
4727,0.8,1.4,0.82800511
4728,0.9,1.4,0.854450785
4729,1,1.4,0.872372772
4730,1.1,1.4,0.879094854
4731,1.2,1.4,0.872107931
4732,1.3,1.4,0.848782935
4733,1.4,1.4,0.806792459
4734,1.5,1.4,0.745208361
4735,1.6,1.4,0.665835089
4736,1.7,1.4,0.573878384
4737,1.8,1.4,0.47712923
4738,1.9,1.4,0.383838921
4739,2,1.4,0.300558423
4740,2.1,1.4,0.231187346
4741,2.2,1.4,0.17746398
4742,2.3,1.4,0.140321803
4743,2.4,1.4,0.121457042
4744,2.5,1.4,0.124611835
4745,2.6,1.4,0.155848545
4746,2.7,1.4,0.221455606
4747,2.8,1.4,0.322533841
4748,2.9,1.4,0.449182937
4749,3,1.4,0.581597574
4750,3.1,1.4,0.699946633
4751,3.2,1.4,0.793513712
4752,3.3,1.4,0.861451483
4753,3.4,1.4,0.908249831
4754,3.5,1.4,0.93956346
4755,3.6,1.4,0.960226646
4756,3.7,1.4,0.973792517
4757,3.8,1.4,0.982694989
4758,3.9,1.4,0.98854741
4759,4,1.4,0.99240462
4760,4.1,1.4,0.994953596
4761,4.2,1.4,0.996642136
4762,-2.6,1.45,0.999992456
4763,-2.5,1.45,0.999983671
4764,-2.4,1.45,0.999964656
4765,-2.3,1.45,0.999923512
4766,-2.2,1.45,0.999834522
4767,-2.1,1.45,0.999642231
4768,-2,1.45,0.999227526
4769,-1.9,1.45,0.998336641
4770,-1.8,1.45,0.996437943
4771,-1.7,1.45,0.992455419
4772,-1.6,1.45,0.984361132
4773,-1.5,1.45,0.968866585
4774,-1.4,1.45,0.94219487
4775,-1.3,1.45,0.903351134
4776,-1.2,1.45,0.857972739
4777,-1.1,1.45,0.815894941
4778,-1,1.45,0.783429545
4779,-0.9,1.45,0.760819345
4780,-0.8,1.45,0.745464658
4781,-0.7,1.45,0.734794437
4782,-0.6,1.45,0.727095202
4783,-0.5,1.45,0.721377521
4784,-0.4,1.45,0.717084521
4785,-0.3,1.45,0.713882368
4786,-0.2,1.45,0.711555529
4787,-0.1,1.45,0.709992751
4788,0,1.45,0.709262155
4789,0.1,1.45,0.709784633
4790,0.2,1.45,0.712584773
4791,0.3,1.45,0.719466875
4792,0.4,1.45,0.732719321
4793,0.5,1.45,0.753916288
4794,0.6,1.45,0.782237328
4795,0.7,1.45,0.813972073
4796,0.8,1.45,0.844084263
4797,0.9,1.45,0.868210807
4798,1,1.45,0.883283567
4799,1.1,1.45,0.886930482
4800,1.2,1.45,0.876717309
4801,1.3,1.45,0.849917447
4802,1.4,1.45,0.804061418
4803,1.5,1.45,0.738225795
4804,1.6,1.45,0.654547507
4805,1.7,1.45,0.558897127
4806,1.8,1.45,0.459788622
4807,1.9,1.45,0.365867624
4808,2,1.45,0.283569865
4809,2.1,1.45,0.216303879
4810,2.2,1.45,0.165213038
4811,2.3,1.45,0.130740821
4812,2.4,1.45,0.114295974
4813,2.5,1.45,0.119585914
4814,2.6,1.45,0.152943141
4815,2.7,1.45,0.221183262
4816,2.8,1.45,0.325775628
4817,2.9,1.45,0.456333941
4818,3,1.45,0.591728919
4819,3.1,1.45,0.711125001
4820,3.2,1.45,0.803928625
4821,3.3,1.45,0.870108267
4822,3.4,1.45,0.914924115
4823,3.5,1.45,0.944464334
4824,3.6,1.45,0.963713635
4825,3.7,1.45,0.976223223
4826,3.8,1.45,0.984366777
4827,3.9,1.45,0.989687042
4828,4,1.45,0.993176872
4829,4.1,1.45,0.995474793
4830,4.2,1.45,0.996992928
4831,-2.6,1.5,0.999992804
4832,-2.5,1.5,0.999984423
4833,-2.4,1.5,0.999966283
4834,-2.3,1.5,0.999927029
4835,-2.2,1.5,0.999842116
4836,-2.1,1.5,0.999658583
4837,-2,1.5,0.999262526
4838,-1.9,1.5,0.998410657
4839,-1.8,1.5,0.996590623
4840,-1.7,1.5,0.992754423
4841,-1.6,1.5,0.984884071
4842,-1.5,1.5,0.969557948
4843,-1.4,1.5,0.942412603
4844,-1.3,1.5,0.901232653
4845,-1.2,1.5,0.850841198
4846,-1.1,1.5,0.80232413
4847,-1,1.5,0.764338655
4848,-0.9,1.5,0.738286108
4849,-0.8,1.5,0.721381004
4850,-0.7,1.5,0.71046811
4851,-0.6,1.5,0.703368381
4852,-0.5,1.5,0.698823849
4853,-0.4,1.5,0.696151953
4854,-0.3,1.5,0.694980576
4855,-0.2,1.5,0.695109285
4856,-0.1,1.5,0.696474589
4857,0,1.5,0.699203683
4858,0.1,1.5,0.703750069
4859,0.2,1.5,0.711076619
4860,0.3,1.5,0.72274043
4861,0.4,1.5,0.74054307
4862,0.5,1.5,0.765420748
4863,0.6,1.5,0.79601532
4864,0.7,1.5,0.828421103
4865,0.8,1.5,0.857792645
4866,0.9,1.5,0.880188451
4867,1,1.5,0.892970131
4868,1.1,1.5,0.894043643
4869,1.2,1.5,0.881049509
4870,1.3,1.5,0.851170981
4871,1.4,1.5,0.801799465
4872,1.5,1.5,0.732012466
4873,1.6,1.5,0.644275417
4874,1.7,1.5,0.545122761
4875,1.8,1.5,0.443783571
4876,1.9,1.5,0.349276099
4877,2,1.5,0.267900275
4878,2.1,1.5,0.202575733
4879,2.2,1.5,0.153878178
4880,2.3,1.5,0.121796108
4881,2.4,1.5,0.107472134
4882,2.5,1.5,0.11457294
4883,2.6,1.5,0.149673569
4884,2.7,1.5,0.220109502
4885,2.8,1.5,0.327790666
4886,2.9,1.5,0.461975818
4887,3,1.5,0.600283418
4888,3.1,1.5,0.720839884
4889,3.2,1.5,0.813098714
4890,3.3,1.5,0.877775107
4891,3.4,1.5,0.920850836
4892,3.5,1.5,0.948821849
4893,3.6,1.5,0.966816247
4894,3.7,1.5,0.978387045
4895,3.8,1.5,0.985855587
4896,3.9,1.5,0.990702275
4897,4,1.5,0.993865023
4898,4.1,1.5,0.995939343
4899,4.2,1.5,0.997305659
4900,-2.6,1.55,0.999993135
4901,-2.5,1.55,0.999985139
4902,-2.4,1.55,0.999967834
4903,-2.3,1.55,0.999930383
4904,-2.2,1.55,0.999849362
4905,-2.1,1.55,0.999674199
4906,-2,1.55,0.999296015
4907,-1.9,1.55,0.99848177
4908,-1.8,1.55,0.996738597
4909,-1.7,1.55,0.99304962
4910,-1.6,1.55,0.985422203
4911,-1.5,1.55,0.970353328
4912,-1.4,1.55,0.942996904
4913,-1.3,1.55,0.899943243
4914,-1.2,1.55,0.8448765
4915,-1.1,1.55,0.789749748
4916,-1,1.55,0.745753189
4917,-0.9,1.55,0.715861798
4918,-0.8,1.55,0.697248573
4919,-0.7,1.55,0.686114008
4920,-0.6,1.55,0.679719925
4921,-0.5,1.55,0.676471258
4922,-0.4,1.55,0.675515362
4923,-0.3,1.55,0.676410203
4924,-0.2,1.55,0.67894323
4925,-0.1,1.55,0.683072073
4926,0,1.55,0.688957955
4927,0.1,1.55,0.697071465
4928,0.2,1.55,0.708325444
4929,0.3,1.55,0.724093842
4930,0.4,1.55,0.745822049
4931,0.5,1.55,0.773974643
4932,0.6,1.55,0.806773071
4933,0.7,1.55,0.840109314
4934,0.8,1.55,0.869212957
4935,0.9,1.55,0.890427997
4936,1,1.55,0.901456762
4937,1.1,1.55,0.900449297
4938,1.2,1.55,0.885120071
4939,1.3,1.55,0.852571154
4940,1.4,1.55,0.800057365
4941,1.5,1.55,0.726647568
4942,1.6,1.55,0.635120473
4943,1.7,1.55,0.532662162
4944,1.8,1.55,0.429205568
4945,1.9,1.55,0.334127353
4946,2,1.55,0.253584341
4947,2.1,1.55,0.190020046
4948,2.2,1.55,0.14347302
4949,2.3,1.55,0.113508932
4950,2.4,1.55,0.10102055
4951,2.5,1.55,0.109623025
4952,2.6,1.55,0.146100527
4953,2.7,1.55,0.218292427
4954,2.8,1.55,0.32861803
4955,2.9,1.55,0.466128117
4956,3,1.55,0.607281225
4957,3.1,1.55,0.729129274
4958,3.2,1.55,0.821078924
4959,3.3,1.55,0.884512587
4960,3.4,1.55,0.926085908
4961,3.5,1.55,0.952682085
4962,3.6,1.55,0.969569811
4963,3.7,1.55,0.980309834
4964,3.8,1.55,0.987179764
4965,3.9,1.55,0.991605874
4966,4,1.55,0.994477838
4967,4.1,1.55,0.996353213
4968,4.2,1.55,0.997584367
4969,-2.6,1.6,0.999993451
4970,-2.5,1.6,0.999985823
4971,-2.4,1.6,0.999969313
4972,-2.3,1.6,0.999933583
4973,-2.2,1.6,0.999856276
4974,-2.1,1.6,0.99968911
4975,-2,1.6,0.999328046
4976,-1.9,1.6,0.998550019
4977,-1.8,1.6,0.996881614
4978,-1.7,1.6,0.993339176
4979,-1.6,1.6,0.985967362
4980,-1.5,1.6,0.97122594
4981,-1.4,1.6,0.943890624
4982,-1.3,1.6,0.899439031
4983,-1.2,1.6,0.840178615
4984,-1.1,1.6,0.778478019
4985,-1,1.6,0.72810577
4986,-0.9,1.6,0.694024007
4987,-0.8,1.6,0.673561403
4988,-0.7,1.6,0.662237014
4989,-0.6,1.6,0.656663403
4990,-0.5,1.6,0.654840182
4991,-0.4,1.6,0.65570182
4992,-0.3,1.6,0.658707562
4993,-0.2,1.6,0.663608884
4994,-0.1,1.6,0.67036091
4995,0,1.6,0.679134945
4996,0.1,1.6,0.69039955
4997,0.2,1.6,0.705017083
4998,0.3,1.6,0.724219697
4999,0.4,1.6,0.749201067
5000,0.5,1.6,0.780111671
5001,0.6,1.6,0.814896414
5002,0.7,1.6,0.849284783
5003,0.8,1.6,0.878494681
5004,0.9,1.6,0.899018063
5005,1,1.6,0.908795291
5006,1.1,1.6,0.906176966
5007,1.2,1.6,0.888947861
5008,1.3,1.6,0.85413838
5009,1.4,1.6,0.798869006
5010,1.5,1.6,0.722185416
5011,1.6,1.6,0.627153784
5012,1.7,1.6,0.521588589
5013,1.8,1.6,0.416112211
5014,1.9,1.6,0.320452984
5015,2,1.6,0.240629705
5016,2.1,1.6,0.178631615
5017,2.2,1.6,0.133992783
5018,2.3,1.6,0.105885285
5019,2.4,1.6,0.09496411
5020,2.5,1.6,0.10477861
5021,2.6,1.6,0.142284287
5022,2.7,1.6,0.215799812
5023,2.8,1.6,0.328315697
5024,2.9,1.6,0.468832186
5025,3,1.6,0.612760208
5026,3.1,1.6,0.736041667
5027,3.2,1.6,0.827928001
5028,3.3,1.6,0.89038065
5029,3.4,1.6,0.930682484
5030,3.5,1.6,0.956087853
5031,3.6,1.6,0.972006684
5032,3.7,1.6,0.982015052
5033,3.8,1.6,0.988355863
5034,3.9,1.6,0.992409312
5035,4,1.6,0.995023176
5036,4.1,1.6,0.996721743
5037,4.2,1.6,0.99783266
5038,-2.6,1.65,0.999993752
5039,-2.5,1.65,0.999986475
5040,-2.4,1.65,0.999970724
5041,-2.3,1.65,0.999936635
5042,-2.2,1.65,0.999862874
5043,-2.1,1.65,0.999703348
5044,-2,1.65,0.999358672
5045,-1.9,1.65,0.998615455
5046,-1.8,1.65,0.99701952
5047,-1.7,1.65,0.993621714
5048,-1.6,1.65,0.98651298
5049,-1.5,1.65,0.972152522
5050,-1.4,1.65,0.945036636
5051,-1.3,1.65,0.89965017
5052,-1.2,1.65,0.836783596
5053,-1.1,1.65,0.768752646
5054,-1,1.65,0.711800101
5055,-0.9,1.65,0.673247598
